player_id;team_external_id;player_name_pt;player_name_en;team_name_pt;team_name_en;team_abbreviation;position_code;position_pt;position_en;player_image_url;team_flag_url;rank_offers_to_receive_total;offers_to_receive_total;offers_to_receive_in_behind;offers_to_receive_in_between;offers_to_receive_in_front;offers_to_receive_inside;offers_to_receive_outside;receptions_in_behind;receptions_between_midfield_and_defensive_line;receptions_under_pressure;number_of_involvements;rank_offers_to_receive_in_behind;rank_offers_to_receive_in_between;rank_offers_to_receive_in_front;rank_offers_to_receive_inside;rank_offers_to_receive_outside;rank_receptions_in_behind;rank_receptions_between_midfield_and_defensive_line;rank_receptions_under_pressure;rank_number_of_involvements
442433;285023_43967;Ross Stewart;Ross Stewart;Escócia;Scotland;SCO;fw;;;https://digitalhub.fifa.com/transform/c0ef417d-f1aa-48e4-b9c4-ddb006ec53f5/STEWART-Ross_442433;https://api.fifa.com/api/v3/picture/flags-sq-3/SCO;981;2;1;1;0;1;1;0;0;0;0;770;823;897;945;947;559;899;985;1016
430097;285023_43967;Ryan Christie;Ryan Christie;Escócia;Scotland;SCO;mf;;;https://digitalhub.fifa.com/transform/fce70106-25b4-4b34-b12b-10e4c6e90c18/CHRISTIE-Ryan_430097;https://api.fifa.com/api/v3/picture/flags-sq-3/SCO;592;32;0;21;11;16;16;0;15;24;90;838;396;510;563;542;559;378;521;659
442431;285023_43967;Scott Mckenna;Scott Mckenna;Escócia;Scotland;SCO;df;;;https://digitalhub.fifa.com/transform/073ebe12-5ba9-4de4-8729-2a0b0e942b43/McKENNA-Scott_442431;https://api.fifa.com/api/v3/picture/flags-sq-3/SCO;1008;0;0;0;0;0;0;0;1;4;105;838;888;897;990;992;559;833;869;627
433787;285023_43967;Scott Mctominay;Scott Mctominay;Escócia;Scotland;SCO;mf;;;https://digitalhub.fifa.com/transform/483440e3-5bdc-46e2-9b80-77e880b5fd85/McTOMINAY-Scott_433787;https://api.fifa.com/api/v3/picture/flags-sq-3/SCO;174;117;37;45;35;71;46;0;32;64;226;177;199;193;155;203;559;189;158;357
523007;285023_43967;Tyler Fletcher;Tyler Fletcher;Escócia;Scotland;SCO;mf;;;https://digitalhub.fifa.com/transform/eb1788f3-b3b1-41f9-b746-85ce1b077c14/FLETCHER-Tyler_523007;https://api.fifa.com/api/v3/picture/flags-sq-3/SCO;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
370171;285023_43879;Abdoulaye Seck;Abdoulaye Seck;Senegal;Senegal;SEN;DF;;;https://digitalhub.fifa.com/transform/d8107e3c-87b1-452f-9f6a-a704145d2d51/SECK-Abdoulaye_370171;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;901;7;0;0;7;3;4;0;2;7;66;838;888;610;874;842;559;769;801;730
494279;285023_43879;Antoine Mendy;Antoine Mendy;Senegal;Senegal;SEN;DF;;;https://digitalhub.fifa.com/transform/6e92b02c-cd04-4c63-a901-36d050c5f772/MENDY-Antoine_494279;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
484698;285023_43879;Assane Diao;Assane Diao;Senegal;Senegal;SEN;FW;;;https://digitalhub.fifa.com/transform/2b8bf568-c645-4cbc-995a-5980c82e393b/DIAO-Assane_484698;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;735;19;5;10;4;5;14;0;12;8;29;582;557;705;812;589;559;428;777;871
418781;285023_43879;Bamba Dieng;Bamba Dieng;Senegal;Senegal;SEN;FW;;;https://digitalhub.fifa.com/transform/1c4c9caa-ee5b-49ef-afaf-159f1046f0eb/DIENG-Bamba_418781;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;927;5;3;2;0;5;0;0;1;1;5;653;760;897;812;992;559;833;951;994
523354;285023_43879;Bara Sapoko Ndiaye;Bara Sapoko Ndiaye;Senegal;Senegal;SEN;MF;;;https://digitalhub.fifa.com/transform/957881a0-4f0a-4ff8-baf4-e0c73f844244/NDIAYE-Bara-Sapoko_523354;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;709;21;3;10;8;15;6;0;3;6;27;653;557;582;575;776;559;718;834;881
486168;285023_43879;Cherif Ndiaye;Cherif Ndiaye;Senegal;Senegal;SEN;FW;;;https://digitalhub.fifa.com/transform/7839c6fe-1ef4-4201-84d7-4540216e1588/NDIAYE-Cherif_486168;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
433806;285023_43879;Edouard Mendy;Edouard Mendy;Senegal;Senegal;SEN;GK;;;https://digitalhub.fifa.com/transform/9093beeb-51a2-4e1d-b700-73e094c6949c/MENDY-Edouard_433806;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;751;18;0;0;18;15;3;0;0;2;132;838;888;378;575;884;559;899;925;561
464865;285023_43879;El Hadji Malick Diouf;El Hadji Malick Diouf;Senegal;Senegal;SEN;DF;;;https://digitalhub.fifa.com/transform/39400519-512a-43ef-97f2-7760d679aea5/DIOUF-El-Hadji-Malick_464865;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;437;53;17;17;19;11;42;1;16;23;194;351;451;361;661;231;379;365;539;422
486130;285023_43879;Habib Diarra;Habib Diarra;Senegal;Senegal;SEN;MF;;;https://digitalhub.fifa.com/transform/87016310-d872-4f1d-b60a-2c9e702190d7/DIARRA-Habib_486130;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;352;68;36;19;13;52;16;1;15;33;133;186;424;475;217;542;379;378;421;557
496358;285023_43879;Ibrahim Mbaye;Ibrahim Mbaye;Senegal;Senegal;SEN;FW;;;https://digitalhub.fifa.com/transform/1583bcf3-3a11-4ebe-a9ef-18aba9e7f32b/MBAYE-Ibrahim_496358;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;246;95;36;38;21;26;69;4;41;58;176;186;243;329;415;115;139;136;202;465
332314;285023_43879;Idrissa Gana Gueye;Idrissa Gana Gueye;Senegal;Senegal;SEN;MF;;;https://digitalhub.fifa.com/transform/4d275801-8b11-4fcc-bed0-ace70703da2d/IDRISSA-GANA-GUEYE_332314_1;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;110;142;6;54;82;103;39;2;11;86;578;552;149;41;75;263;269;450;67;56
448815;285023_43879;Iliman Ndiaye;Iliman Ndiaye;Senegal;Senegal;SEN;FW;;;https://digitalhub.fifa.com/transform/6e228075-d552-4471-80b9-6beb5f574ac6/NDIAYE-Iliman_448815;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;356;67;17;36;14;33;34;3;38;49;137;351;256;449;353;309;190;154;270;546
430671;285023_43879;Ismail Jakobs;Ismail Jakobs;Senegal;Senegal;SEN;DF;;;https://digitalhub.fifa.com/transform/a24c412d-22cb-4d33-a341-e7f5e731756a/JAKOBS-Ismail_430671;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;259;90;40;28;22;25;65;6;36;40;236;147;325;320;426;124;76;164;352;335
401889;285023_43879;Ismaila Sarr;Ismaila Sarr;Senegal;Senegal;SEN;FW;;;https://digitalhub.fifa.com/transform/695226c6-92b8-4aa6-995e-dcdd2d08eb96/SARR-Ismaila_401889;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;155;127;68;51;8;96;31;7;73;102;213;45;164;582;90;336;59;35;39;383
339820;285023_43879;Kalidou Koulibaly;Kalidou Koulibaly;Senegal;Senegal;SEN;DF;;;https://digitalhub.fifa.com/transform/538bee26-1d47-4a95-a0f0-5d706f741e07/KOULIBALY-Kalidou_339820;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;694;23;1;1;21;13;10;0;0;18;189;770;823;329;609;673;559;899;609;437
403642;285023_43879;Krepin Diatta;Krepin Diatta;Senegal;Senegal;SEN;df;;;https://digitalhub.fifa.com/transform/29d66b6d-0e3d-4613-b399-d75741b2585d/DIATTA-Krepin_403642;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;347;69;19;23;27;13;56;3;36;126;588;321;376;269;609;153;190;164;14;52
464842;285023_43879;Lamine Camara;Lamine Camara;Senegal;Senegal;SEN;mf;;;https://digitalhub.fifa.com/transform/b8bad481-9270-4f53-92fd-ec70fbb7a06e/CAMARA-Lamine_464842;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;112;141;32;63;46;101;40;2;25;98;307;218;109;128;80;253;269;252;48;221
499800;285023_43879;Mamadou Sarr;Mamadou Sarr;Senegal;Senegal;SEN;df;;;https://digitalhub.fifa.com/transform/3abb3fa8-05e3-4973-adb7-ef4b941b8ec1/SARR-Mamadou_499800;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
448821;285023_43879;Mory Diaw;Mory Diaw;Senegal;Senegal;SEN;gk;;;https://digitalhub.fifa.com/transform/79100f28-7542-4023-b782-e40ecd748f93/DIAW-Mory_448821;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;751;18;0;0;18;14;4;0;0;1;166;838;888;378;592;842;559;899;951;487
430690;285023_43879;Moussa Niakhate;Moussa Niakhate;Senegal;Senegal;SEN;df;;;https://digitalhub.fifa.com/transform/8f89704d-50da-430b-b9dd-1775cf3c0f29/NIAKHATE-Moussa_430690;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;402;58;2;1;55;29;29;0;5;56;585;696;823;100;396;365;559;631;218;53
418795;285023_43879;Nicolas Jackson;Nicolas Jackson;Senegal;Senegal;SEN;fw;;;https://digitalhub.fifa.com/transform/27569451-1271-4fb3-86ee-51e88e913ec7/JACKSON-Nicolas_418795;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;155;127;73;40;14;96;31;4;38;42;114;33;230;449;90;336;139;154;325;601
431788;285023_43879;Pape Gueye;Pape Gueye;Senegal;Senegal;SEN;mf;;;https://digitalhub.fifa.com/transform/ce2a3833-450c-413b-990f-7c76132e4913/GUEYE-Pape_431788;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;203;107;13;51;43;79;28;2;16;99;369;409;164;145;137;382;269;365;46;164
418798;285023_43879;Pape Matar Sarr;Pape Matar Sarr;Senegal;Senegal;SEN;mf;;;https://digitalhub.fifa.com/transform/60281798-1792-4113-ba5c-fbfd3299270f/SARR-Pape-Matar_418798;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;554;36;6;12;18;24;12;1;4;13;106;552;521;378;440;633;379;674;690;621
448825;285023_43879;Pathe Ciss;Pathe Ciss;Senegal;Senegal;SEN;mf;;;https://digitalhub.fifa.com/transform/fa3c3939-ed3d-46f5-9474-39fe481be534/CISS-Pathe_448825;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;606;31;0;5;26;24;7;0;2;17;298;838;674;276;440;742;559;769;627;234
353790;285023_43879;Sadio Mane;Sadio Mane;Senegal;Senegal;SEN;fw;;;https://digitalhub.fifa.com/transform/e0f75257-7c12-4777-a0d6-87b5d30f5548/MANE-Sadio_353790;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;75;164;85;65;14;84;80;18;86;103;350;18;99;449;119;80;3;16;37;180
494277;285023_43879;Yehvann Diouf;Yehvann Diouf;Senegal;Senegal;SEN;gk;;;https://digitalhub.fifa.com/transform/3b022d7d-d20e-42de-a08d-9e678dab3bc6/DIOUF-Yehvann_494277;https://api.fifa.com/api/v3/picture/flags-sq-3/SEN;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
448120;285023_43971;Ardon Jashari;Ardon Jashari;Suíça;Switzerland;SUI;MF;;;https://digitalhub.fifa.com/transform/9e9fc9ed-5b8e-4c1e-a4e3-c29201d34dae/JASHARI-Ardon_448120;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;659;26;6;14;6;22;4;0;7;14;58;552;492;641;463;842;559;564;671;758
484864;285023_43971;Aurele Amenda;Aurele Amenda;Suíça;Switzerland;SUI;DF;;;https://digitalhub.fifa.com/transform/f38da0cf-fda0-4f52-838c-0bb40ab279c8/AMENDA-Aurele_484864;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
393480;285023_43971;Breel Embolo;Breel Embolo;Suíça;Switzerland;SUI;FW;;;https://digitalhub.fifa.com/transform/b2483096-041c-489b-a1c5-6d930f380909/EMBOLO-Breel_393480;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;118;140;93;46;1;119;21;10;67;74;169;13;196;833;47;475;21;43;110;482
448104;285023_43971;Cedric Itten;Cedric Itten;Suíça;Switzerland;SUI;FW;;;https://digitalhub.fifa.com/transform/b9cc3593-aa7e-4f6f-b22b-2cdeae513a1e/ITTEN-Cedric_448104;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;638;28;26;2;0;22;6;1;6;7;19;266;760;897;463;776;379;599;801;925
448124;285023_43971;Christian Fassnacht;Christian Fassnacht;Suíça;Switzerland;SUI;FW;;;https://digitalhub.fifa.com/transform/7ece88c1-0971-4298-a4f1-00547bf2c889/FASSNACHT-Christian_448124;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;965;3;0;3;0;2;1;1;5;6;12;838;724;897;907;947;379;631;834;957
448114;285023_43971;Dan Ndoye;Dan Ndoye;Suíça;Switzerland;SUI;FW;;;https://digitalhub.fifa.com/transform/b536dbbe-88a2-4caf-97c0-6baac25c43fe/NDOYE-Dan_448114;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;173;118;76;42;0;54;64;15;70;76;223;28;213;897;202;127;7;38;100;364
401448;285023_43971;Denis Zakaria;Denis Zakaria;Suíça;Switzerland;SUI;MF;;;https://digitalhub.fifa.com/transform/e47d229b-d092-4759-82e0-0e5f88b2c894/ZAKARIA-Denis_401448;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;477;48;21;18;9;13;35;4;40;51;300;305;439;559;609;302;139;143;258;230
411226;285023_43971;Djibril Sow;Djibril Sow;Suíça;Switzerland;SUI;MF;;;https://digitalhub.fifa.com/transform/64b86b6f-824e-4ef9-aa1e-43cfff2a7df1/SOW-Djibril_411226;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;299;81;17;50;14;47;34;1;12;39;145;351;168;449;242;309;379;428;368;531
448136;285023_43971;Eray Coemert;Eray Coemert;Suíça;Switzerland;SUI;DF;;;https://digitalhub.fifa.com/transform/9b17e0f6-f09e-417d-9829-857d7a7d1fa3/COEMERT-Eray_448136;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
448103;285023_43971;Fabian Rieder;Fabian Rieder;Suíça;Switzerland;SUI;MF;;;https://digitalhub.fifa.com/transform/7e5b9fb5-dfcf-47e7-b185-ebd6d915e0be/RIEDER-Fabian_448103;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;166;121;38;76;7;77;44;6;44;62;171;166;75;610;139;216;76;114;176;481
311558;285023_43971;Granit Xhaka;Granit Xhaka;Suíça;Switzerland;SUI;MF;;;https://digitalhub.fifa.com/transform/a6c333cc-3042-4094-9ec0-094479b8ca3a/XHAKA-Granit_311558;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;8;294;5;116;173;210;84;0;32;97;839;582;16;4;5;69;559;189;50;7
448107;285023_43971;Gregor Kobel;Gregor Kobel;Suíça;Switzerland;SUI;GK;;;https://digitalhub.fifa.com/transform/8c199208-00cd-46ca-877b-f0fd4fb08e31/KOBEL-Gregor_448107;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;483;47;0;0;47;27;20;0;0;7;400;838;888;125;407;485;559;899;801;139
502727;285023_43971;Johan Manzambi;Johan Manzambi;Suíça;Switzerland;SUI;MF;;;https://digitalhub.fifa.com/transform/a0cb9413-32ea-4b8f-9801-55474cb12b77/MANZAMBI-Johan_502727;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;178;115;37;66;12;82;33;5;36;57;153;177;95;490;122;320;103;164;209;511
510908;285023_43971;Luca Jaquez;Luca Jaquez;Suíça;Switzerland;SUI;df;;;https://digitalhub.fifa.com/transform/2f3d611d-71c6-40ac-bc76-fdad78fe3c5e/JAQUEZ-Luca_510908;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;725;20;9;9;2;2;18;1;7;28;88;490;579;781;907;515;379;564;474;664
405178;285023_43971;Manuel Akanji;Manuel Akanji;Suíça;Switzerland;SUI;df;;;https://digitalhub.fifa.com/transform/3a90610e-9f70-434a-b8b0-450a1ea81d75/AKANJI-Manuel_405178;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;273;86;0;4;82;41;45;1;3;67;880;838;698;41;283;208;379;718;141;3
484862;285023_43971;Marvin Keller;Marvin Keller;Suíça;Switzerland;SUI;gk;;;https://digitalhub.fifa.com/transform/4c9ca839-ca31-4d4c-a620-3a5117c5efa8/KELLER-Marvin_484862;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
433147;285023_43971;Michel Aebischer;Michel Aebischer;Suíça;Switzerland;SUI;mf;;;https://digitalhub.fifa.com/transform/33ced9ed-c3fd-4933-bc83-4a7a1465a94f/AEBISCHER-Michel_433147;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;231;99;24;52;23;59;40;2;27;30;173;277;160;307;190;253;269;230;449;470
493221;285023_43971;Miro Muheim;Miro Muheim;Suíça;Switzerland;SUI;df;;;https://digitalhub.fifa.com/transform/d3efd73b-690b-417d-a645-0a45b5c00bc8/MUHEIM-Miro_493221;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;673;25;6;11;8;1;24;0;4;7;67;552;544;582;945;434;559;674;801;726
398509;285023_43971;Nico Elvedi;Nico Elvedi;Suíça;Switzerland;SUI;df;;;https://digitalhub.fifa.com/transform/5631cb24-dba7-44dd-ac2c-1c67b14d7649/ELVEDI-Nico_398509;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;462;50;1;9;40;25;25;0;4;93;823;770;579;159;426;425;559;674;55;9
448127;285023_43971;Noah Okafor;Noah Okafor;Suíça;Switzerland;SUI;fw;;;https://digitalhub.fifa.com/transform/dd8abcd7-7775-4f67-9e25-eaa6e7cb2b97/OKAFOR-Noah_448127;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;917;6;3;3;0;4;2;0;9;9;23;653;724;897;839;921;559;507;758;902
402021;285023_43971;Remo Freuler;Remo Freuler;Suíça;Switzerland;SUI;mf;;;https://digitalhub.fifa.com/transform/821a56dc-683d-4326-a784-21e25428a18f/FREULER-Remo_402021;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;10;282;38;122;122;203;79;3;30;96;584;166;9;13;7;83;190;201;53;54
313559;285023_43971;Ricardo Rodriguez;Ricardo Rodriguez;Suíça;Switzerland;SUI;df;;;https://digitalhub.fifa.com/transform/07f27983-8eee-43f3-b68c-b45b6f806785/RODRIGUEZ-Ricardo_313559;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;256;91;37;35;19;13;78;3;37;60;521;177;266;361;609;86;190;159;190;69
448131;285023_43971;Ruben Vargas;Ruben Vargas;Suíça;Switzerland;SUI;fw;;;https://digitalhub.fifa.com/transform/625f7ce0-81a9-4bab-9b18-c9ec395b5096/VARGAS-Ruben_448131;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;267;88;61;24;3;34;54;7;74;43;232;61;366;746;343;167;59;33;317;344
356412;285023_43971;Silvan Widmer;Silvan Widmer;Suíça;Switzerland;SUI;df;;;https://digitalhub.fifa.com/transform/41a8791f-677e-4106-b2e4-9d71011c561d/WIDMER-Silvan_356412;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;437;53;19;20;14;14;39;5;8;24;137;321;409;449;592;263;103;530;521;546
402022;285023_43971;Yvon Mvogo;Yvon Mvogo;Suíça;Switzerland;SUI;gk;;;https://digitalhub.fifa.com/transform/66a48e5b-90b7-48fa-94b6-f91d76c28962/MVOGO-Yvon_402022;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
448112;285023_43971;Zeki Amdouni;Zeki Amdouni;Suíça;Switzerland;SUI;fw;;;https://digitalhub.fifa.com/transform/64a9489f-28d0-40ca-9592-3cda9cb7cac5/AMDOUNI-Zeki_448112;https://api.fifa.com/api/v3/picture/flags-sq-3/SUI;824;13;10;3;0;11;2;2;11;10;36;461;724;897;661;921;269;450;739;839
502945;285023_43970;Alexander Bernhardsson;Alexander Bernhardsson;Suécia;Sweden;SWE;DF;;;https://digitalhub.fifa.com/transform/165d5004-48b5-4a8c-86ee-d7c982b9b96c/BERNHARDSSON-Alexander_502945;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;532;40;15;15;10;10;30;0;28;36;150;382;481;533;689;354;559;217;395;519
430150;285023_43970;Alexander Isak;Alexander Isak;Suécia;Sweden;SWE;FW;;;https://digitalhub.fifa.com/transform/c6ffe63b-aefd-43b8-bd9d-3c6e31a8f418/ISAK-Alexander_430150;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;137;134;64;66;4;105;29;7;57;69;194;55;95;705;68;365;59;62;129;422
441137;285023_43970;Anthony Elanga;Anthony Elanga;Suécia;Sweden;SWE;FW;;;https://digitalhub.fifa.com/transform/38e8d10e-aa56-4837-a589-35bc4dcc23a3/ELANGA-Anthony_441137;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;195;110;47;56;7;40;70;7;39;59;192;107;140;610;293;112;59;152;197;428
502946;285023_43970;Benjamin Nygren;Benjamin Nygren;Suécia;Sweden;SWE;MF;;;https://digitalhub.fifa.com/transform/e464be99-48c1-41a9-b5aa-2c5760f1d302/NYGREN-Benjamin_502946;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;299;81;16;55;10;51;30;1;17;33;119;370;143;533;220;354;379;355;421;589
503047;285023_43970;Besfort Zeneli;Besfort Zeneli;Suécia;Sweden;SWE;MF;;;https://digitalhub.fifa.com/transform/7bd98883-dd6c-4e8f-954e-af31d070eac7/ZENELI-Besfort_503047;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;437;53;12;24;17;36;17;1;10;18;86;421;366;397;321;531;379;479;609;670
441132;285023_43970;Carl Starfelt;Carl Starfelt;Suécia;Sweden;SWE;DF;;;https://digitalhub.fifa.com/transform/7c4b343c-446c-4d27-ab62-bb85ee559985/STARFELT-Carl_441132;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;1008;0;0;0;0;0;0;0;0;1;27;838;888;897;990;992;559;899;951;881
491255;285023_43970;Daniel Svensson;Daniel Svensson;Suécia;Sweden;SWE;DF;;;https://digitalhub.fifa.com/transform/49dbfd16-1871-40c2-94d5-995f9e38cc04/SVENSSON-Daniel_491255;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;606;31;9;18;4;17;14;0;8;12;88;490;439;705;543;589;559;530;704;664
519958;285023_43970;Elliot Stroud;Elliot Stroud;Suécia;Sweden;SWE;DF;;;https://digitalhub.fifa.com/transform/12d24b4c-5628-4013-8f4d-bddea4ae2258/STROUD-Elliot_519958;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;550;37;9;19;9;10;27;0;10;21;115;490;424;559;689;395;559;479;566;598
493061;285023_43970;Eric Smith;Eric Smith;Suécia;Sweden;SWE;DF;;;https://digitalhub.fifa.com/transform/7f7bf320-92e1-4267-bc6b-56f2ec37e94f/SMITH-Eric_493061;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
483276;285023_43970;Gabriel Gudmundsson;Gabriel Gudmundsson;Suécia;Sweden;SWE;DF;;;https://digitalhub.fifa.com/transform/43fd52e9-e3a9-46f6-8432-7bfbbb394678/GUDMUNDSSON-Gabriel_483276;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;456;51;10;10;31;10;41;1;11;44;282;461;557;228;689;244;379;450;308;255
483304;285023_43970;Gustaf Lagerbielke;Gustaf Lagerbielke;Suécia;Sweden;SWE;DF;;;https://digitalhub.fifa.com/transform/12a80a14-c33d-480f-8742-315485c114c1/LAGERBIELKE-Gustaf_483304;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;488;46;0;8;38;11;35;0;11;35;433;838;598;173;661;302;559;450;404;115
489691;285023_43970;Gustaf Nilsson;Gustaf Nilsson;Suécia;Sweden;SWE;FW;;;https://digitalhub.fifa.com/transform/ba9d4008-fe99-49d2-afb3-c3a9d7a97da8/NILSSON-Gustaf_489691;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;965;3;1;2;0;2;1;0;2;3;6;770;760;897;907;947;559;769;891;990
514639;285023_43970;Herman Johansson;Herman Johansson;Suécia;Sweden;SWE;DF;;;https://digitalhub.fifa.com/transform/58eb2743-907e-4e6d-8020-28c8767e5cdc/JOHANSSON-Herman_514639;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
483319;285023_43970;Hjalmar Ekdal;Hjalmar Ekdal;Suécia;Sweden;SWE;DF;;;https://digitalhub.fifa.com/transform/23439c93-9021-4c30-b8b1-45141ad89e8c/EKDAL-Hjalmar_483319;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
483312;285023_43970;Isak Hien;Isak Hien;Suécia;Sweden;SWE;DF;;;https://digitalhub.fifa.com/transform/0daf43d1-2714-4cc3-ab8b-3cf2020bf150/HIEN-Isak_483312;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;659;26;0;0;26;19;7;0;1;17;271;838;888;276;510;742;559;833;627;269
489685;285023_43970;Jacob Widell Zetterstrom;Jacob Widell Zetterstrom;Suécia;Sweden;SWE;GK;;;https://digitalhub.fifa.com/transform/c93a418b-3456-4b0f-b0e0-8cb27004aebb/WIDELL-ZETTERSTROM-Jacob_489685;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;874;9;0;0;9;6;3;0;0;1;131;838;888;559;787;884;559;899;951;563
441135;285023_43970;Jesper Karlstrom;Jesper Karlstrom;Suécia;Sweden;SWE;MF;;;https://digitalhub.fifa.com/transform/0ed50024-cb6d-4fa5-bc7c-ba8a9afa7fd3/KARLSTROM-Jesper_441135;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;373;63;2;22;39;41;22;0;4;20;79;696;383;164;283;466;559;674;577;689
395286;285023_43970;Ken Sema;Ken Sema;Suécia;Sweden;SWE;MF;;;https://digitalhub.fifa.com/transform/eb495b7c-f859-40c2-9327-9478faf03c24/SEMA-Ken_395286;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;927;5;2;2;1;2;3;0;1;4;10;696;760;833;907;884;559;833;869;965
360496;285023_43970;Kristoffer Nordfeldt;Kristoffer Nordfeldt;Suécia;Sweden;SWE;gk;;;https://digitalhub.fifa.com/transform/747828c3-0592-411d-889a-9a59ae78e0b6/NORDFELDT-Kristoffer_360496;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;887;8;0;0;8;5;3;0;0;1;115;838;888;582;812;884;559;899;951;598
489689;285023_43970;Lucas Bergvall;Lucas Bergvall;Suécia;Sweden;SWE;mf;;;https://digitalhub.fifa.com/transform/bd927d6a-bb9d-4424-9e96-53c2ebc7220b/BERGVALL-Lucas_489689;https://api.fifa.com/api/v3/picture/flags-sq-3/SWE;446;52;7;16;29;43;9;3;14;40;193;525;466;250;262;695;190;391;352;424
