player_id;team_external_id;player_name_pt;player_name_en;team_name_pt;team_name_en;team_abbreviation;position_code;position_pt;position_en;player_image_url;team_flag_url;rank_avg_speed;avg_speed;speed_runs;sprints;total_distance;rank_speed_runs;rank_sprints;rank_total_distance
494350;285023_43860;Christopher Bonsu Baah;Christopher Bonsu Baah;Gana;Ghana;GHA;FW;;;https://digitalhub.fifa.com/transform/a4046f4f-5e32-45b7-8ff0-1c42ba9466b7/BAAH-Christopher-Bonsu_494350;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;1029;0;0;0;0;1029;1021;1029
520037;285023_43860;Derrick Luckassen;Derrick Luckassen;Gana;Ghana;GHA;DF;;;https://digitalhub.fifa.com/transform/c70d2790-8764-47a0-8c27-a9e7f74563a0/LUCKASSEN-Derrick_520037;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;801;2.64;147;39;18059.74;632;711;560
441341;285023_43860;Elisha Owusu;Elisha Owusu;Gana;Ghana;GHA;MF;;;https://digitalhub.fifa.com/transform/7b2e13d2-e407-4c8a-8e7d-e465d933bef5/OWUSU-Elisha_441341;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;500;5.07;262;74;18829.07;424;512;540
448525;285023_43860;Ernest Nuamah;Ernest Nuamah;Gana;Ghana;GHA;FW;;;https://digitalhub.fifa.com/transform/1561f6b3-4537-41a1-8803-367ec4c80519/NUAMAH-Ernest_448525;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;514;4.98;148;60;12051.38;630;588;684
441333;285023_43860;Gideon Mensah;Gideon Mensah;Gana;Ghana;GHA;DF;;;https://digitalhub.fifa.com/transform/3aed0bc7-4974-4bc1-9cc9-bb764bb91d3e/MENSAH-Gideon_441333;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;384;5.74;365;158;39697.98;238;135;135
411376;285023_43860;Inaki Williams;Inaki Williams;Gana;Ghana;GHA;FW;;;https://digitalhub.fifa.com/transform/2335d9cb-66fa-4e9a-a167-834ac3541e00/WILLIAMS-Inaki_411376;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;794;2.75;117;64;12856.69;689;564;667
486150;285023_43860;Jerome Opoku;Jerome Opoku;Gana;Ghana;GHA;DF;;;https://digitalhub.fifa.com/transform/03ddfb51-4c65-457f-b234-eb2a795b01d2/OPOKU-Jerome_486150;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;629;4.21;230;74;29365.82;474;512;318
494351;285023_43860;Jonas Adjetey;Jonas Adjetey;Gana;Ghana;GHA;DF;;;https://digitalhub.fifa.com/transform/59b24298-f09f-4f11-afe4-805c459e6fa2/ADJETEY-Jonas_494351;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;571;4.59;260;87;26258.63;426;443;382
353235;285023_43860;Jordan Ayew;Jordan Ayew;Gana;Ghana;GHA;FW;;;https://digitalhub.fifa.com/transform/527a870c-dad4-474a-91a3-3ccac43d3ce7/AYEW-Jordan_353235;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;170;6.47;416;167;34883.48;175;115;193
506277;285023_43860;Joseph Anang;Joseph Anang;Gana;Ghana;GHA;GK;;;https://digitalhub.fifa.com/transform/ddb39257-eec9-4097-bc08-6f1dbe034dec/ANANG-Joseph_506277;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;1029;0;0;0;0;1029;1021;1029
448523;285023_43860;Kamaldeen Sulemana;Kamaldeen Sulemana;Gana;Ghana;GHA;FW;;;https://digitalhub.fifa.com/transform/ba6f9998-366d-4e8f-b7ca-e387f1aabdcd/SULEMANA-Kamaldeen_448523;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;722;3.32;172;75;14795.98;590;505;628
511022;285023_43860;Kojo Peprah Oppong;Kojo Peprah Oppong;Gana;Ghana;GHA;df;;;https://digitalhub.fifa.com/transform/d83d28af-b1f0-4b41-acec-6b3dfd760fb2/OPPONG-Kojo-Peprah_511022;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;784;2.83;63;16;5660.9;813;855;852
507253;285023_43860;Kwasi Sibo;Kwasi Sibo;Gana;Ghana;GHA;mf;;;https://digitalhub.fifa.com/transform/a61e2a7d-38de-46d5-888b-1ad713a329c4/SIBO-Kwasi_507253;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;132;6.63;447;96;31122.82;133;400;262
386473;285023_43860;Lawrence Ati Zigi;Lawrence Ati Zigi;Gana;Ghana;GHA;gk;;;https://digitalhub.fifa.com/transform/ff31f89d-7f19-4a3e-b213-6c943ec77fb4/ZIGI-Lawrence-Ati_386473;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;987;1.36;7;1;7025.37;1010;1014;808
520039;285023_43860;Marvin Senaya;Marvin Senaya;Gana;Ghana;GHA;df;;;https://digitalhub.fifa.com/transform/5b3249dc-6e9d-490b-be47-93a59fd3d069/SENAYA-Marvin_520039;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;381;5.77;285;171;31108.53;386;105;264
514401;285023_43860;Prince Adu;Prince Adu;Gana;Ghana;GHA;fw;;;https://digitalhub.fifa.com/transform/fe89d2b1-ecd5-471d-a730-a1704b275019/ADU-Prince_514401;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;584;4.51;70;31;6266.52;797;762;826
369089;285023_43860;Thomas Partey;Thomas Partey;Gana;Ghana;GHA;mf;;;https://digitalhub.fifa.com/transform/4973b241-e78b-4c13-b699-66c8c16f882a/PARTEY-Thomas_369089;https://api.fifa.com/api/v3/picture/flags-sq-3/GHA;580;4.54;359;77;31028.86;247;496;268
466835;285023_43908;Alexandre Pierre;Alexandre Pierre;Haiti;Haiti;HAI;GK;;;https://digitalhub.fifa.com/transform/68889bed-7acd-4e67-a3bd-a18a300e70a0/PIERRE-Alexandre_466835;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;1029;0;0;0;0;1029;1021;1029
424556;285023_43908;Carl Sainte;Carl Sainte;Haiti;Haiti;HAI;MF;;;https://digitalhub.fifa.com/transform/338f9a41-36d4-4f87-8425-9d5fdc30ac35/SAINTE-Carl_424556;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;1029;0;0;0;0;1029;1021;1029
397775;285023_43908;Carlens Arcus;Carlens Arcus;Haiti;Haiti;HAI;DF;;;https://digitalhub.fifa.com/transform/924dd9c4-2333-4662-be95-df5d3d551368/ARCUS-Carlens_397775;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;294;6.07;247;86;18006.56;449;452;561
466838;285023_43908;Danley Jean Jacques;Danley Jean Jacques;Haiti;Haiti;HAI;MF;;;https://digitalhub.fifa.com/transform/948f9361-348d-4c5d-a26f-83205cae2f6b/JEAN-JACQUES-Danley_466838;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;70;6.87;470;138;33149.8;105;204;221
466865;285023_43908;Derrick Etienne;Derrick Etienne;Haiti;Haiti;HAI;FW;;;https://digitalhub.fifa.com/transform/1ddc26ef-11b7-4086-8386-49f6c6bf027c/ETIENNE-Derrick_466865;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;815;2.56;26;8;1841.93;936;928;972
523215;285023_43908;Dominique Simon;Dominique Simon;Haiti;Haiti;HAI;MF;;;https://digitalhub.fifa.com/transform/a6ab25e1-5ffa-478b-9a8b-e33411873483/SIMON-Dominique_523215;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;608;4.37;150;36;7878.3;627;728;789
394993;285023_43908;Duckens Nazon;Duckens Nazon;Haiti;Haiti;HAI;FW;;;https://digitalhub.fifa.com/transform/93e74f55-211b-4332-8b5c-d328eb02d026/NAZON-Duckens_394993;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;937;1.63;27;8;2597.09;932;928;943
431693;285023_43908;Frantzdy Pierrot;Frantzdy Pierrot;Haiti;Haiti;HAI;FW;;;https://digitalhub.fifa.com/transform/0faa5cdb-4727-42be-b2b8-cedf04a37dd6/PIERROT-Frantzdy_431693;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;319;5.98;210;61;17982.57;513;583;562
466862;285023_43908;Garven Metusala;Garven Metusala;Haiti;Haiti;HAI;DF;;;https://digitalhub.fifa.com/transform/264fbdf9-369e-4794-b7b4-461fb346a6ab/GARVEN-METUSALA_466862;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;1029;0;0;0;0;1029;1021;1029
448363;285023_43908;Hannes Delcroix;Hannes Delcroix;Haiti;Haiti;HAI;DF;;;https://digitalhub.fifa.com/transform/4b98bc6d-0a33-4ad0-b0fc-18ba00c15e1c/DELCROIX-Hannes_448363;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;358;5.87;298;89;30006.24;365;433;296
431781;285023_43908;Jean Kevin Duverne;Jean Kevin Duverne;Haiti;Haiti;HAI;DF;;;https://digitalhub.fifa.com/transform/00dad9f5-0949-43df-a856-1ce364adf673/DUVERNE-Jean-Kevin_431781;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;644;4.12;209;82;19174.4;517;469;530
430697;285023_43908;Jean Ricner Bellegarde;Jean Ricner Bellegarde;Haiti;Haiti;HAI;MF;;;https://digitalhub.fifa.com/transform/29f38f6c-fac7-4844-8656-c18527ebe792/BELLEGARDE-Jean-Ricner_430697;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;126;6.64;431;112;32370.02;154;317;238
295922;285023_43908;Johny Placide;Johny Placide;Haiti;Haiti;HAI;GK;;;https://digitalhub.fifa.com/transform/3b4c1123-62c6-4267-9d22-6d138e461a54/PLACIDE-Johny_295922;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;826;2.51;16;4;12868.53;983;978;666
510757;285023_43908;Josue Casimir;Josue Casimir;Haiti;Haiti;HAI;FW;;;https://digitalhub.fifa.com/transform/4a02cdae-6685-4a04-a779-8472e1b0ee39/CASIMIR-Josue_510757;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;302;6.05;246;113;20980.8;450;312;489
466853;285023_43908;Josue Duverger;Josue Duverger;Haiti;Haiti;HAI;GK;;;https://digitalhub.fifa.com/transform/7f30e7f0-2c85-4fa5-aa66-09d5bd74f435/DUVERGER-Josue_466853;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;1029;0;0;0;0;1029;1021;1029
506481;285023_43908;Keeto Thermoncy;Keeto Thermoncy;Haiti;Haiti;HAI;DF;;;https://digitalhub.fifa.com/transform/012553fc-773a-4fca-a30d-468777a287de/THERMONCY-Keeto_506481;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;1029;0;0;0;0;1029;1021;1029
485676;285023_43908;Lenny Joseph;Lenny Joseph;Haiti;Haiti;HAI;fw;;;https://digitalhub.fifa.com/transform/f1912a14-94e4-43bc-af24-48ac80197aaa/LENNY-JOSEPH_485676_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;322;5.97;120;60;12922.53;686;588;665
481027;285023_43908;Louicius Deedson;Louicius Deedson;Haiti;Haiti;HAI;fw;;;https://digitalhub.fifa.com/transform/09e59979-7e15-44e4-b803-01ecd8d39550/LOUICIUS-DEEDSON_481027_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;346;5.91;145;67;13276.69;639;546;654
466844;285023_43908;Markhus Lacroix;Markhus Lacroix;Haiti;Haiti;HAI;df;;;https://digitalhub.fifa.com/transform/67c6e420-51d2-424a-b3a8-7e89db60314d/MARKHUS-LACROIX_466844_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;1029;0;0;0;0;1029;1021;1029
489300;285023_43908;Martin Experience;Martin Experience;Haiti;Haiti;HAI;df;;;https://digitalhub.fifa.com/transform/2c59da6c-46ec-4e84-aefb-8db658aa8ded/MARTIN-EXPERIENCE_489300_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;122;6.65;447;187;33997.02;133;68;202
275917;285023_43908;Ricardo Ade;Ricardo Ade;Haiti;Haiti;HAI;df;;;https://digitalhub.fifa.com/transform/eea88ea3-821a-47fe-932e-c8fff787021d/RICARDO-ADE_275917_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;406;5.64;310;95;28826.94;348;407;328
485664;285023_43908;Ruben Providence;Ruben Providence;Haiti;Haiti;HAI;fw;;;https://digitalhub.fifa.com/transform/8ba8931f-3e02-4a65-ab11-99a945ef95e9/RUBEN-PROVIDENCE_485664_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;288;6.09;312;115;24005.38;344;299;427
498439;285023_43908;Wilguens Paugain;Wilguens Paugain;Haiti;Haiti;HAI;df;;;https://digitalhub.fifa.com/transform/7f7dae44-300a-405b-81be-f29cef6c0670/PAUGAIN-Wilguens_419172;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;1029;0;0;0;0;1029;1021;1029
405879;285023_43908;Wilson Isidor;Wilson Isidor;Haiti;Haiti;HAI;fw;;;https://digitalhub.fifa.com/transform/d365e58b-28e8-426a-aeff-b2a511b9114c/WILSON-ISIDOR_405879_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;96;6.78;287;110;22699.6;380;330;455
485409;285023_43908;Woodensky Pierre;Woodensky Pierre;Haiti;Haiti;HAI;mf;;;https://digitalhub.fifa.com/transform/bb64d934-94c7-4190-ae56-609e6286fd25/WOODENSKY-PIERRE_485409_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;1029;0;0;0;0;1029;1021;1029
506483;285023_43908;Yassin Fortune;Yassin Fortune;Haiti;Haiti;HAI;fw;;;https://digitalhub.fifa.com/transform/889a8f99-9288-4ce5-aa92-fa8d36421774/YASSIN-FORTUNE_506483_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/HAI;857;2.25;24;5;1501.22;946;965;989
416989;285023_43817;Ali Alipour;Ali Alipour;RI do Irã;IR Iran;IRN;FW;;;https://digitalhub.fifa.com/transform/8d61af68-9b44-4ee7-8cc0-a8fd6707a019/ALIPOUR-Ali_416989;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;863;2.2;51;27;4655.69;849;796;879
489603;285023_43817;Ali Nemati;Ali Nemati;RI do Irã;IR Iran;IRN;DF;;;https://digitalhub.fifa.com/transform/22c62fcc-736e-413e-a925-4bb643e3f007/NEMATI-Ali_489603;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;275;6.14;369;108;31613.92;232;343;248
380007;285023_43817;Alireza Beiranvand;Alireza Beiranvand;RI do Irã;IR Iran;IRN;GK;;;https://digitalhub.fifa.com/transform/c8cf4e84-2bd2-4e20-bb73-c7f14a935b73/BEIRANVAND-Alireza_380007;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;811;2.59;19;0;13335.74;967;1021;652
379886;285023_43817;Alireza Jahanbakhsh;Alireza Jahanbakhsh;RI do Irã;IR Iran;IRN;MF;;;https://digitalhub.fifa.com/transform/1bea8439-0136-4f96-ae79-7d165c648b4a/JAHANBAKHSH-Alireza_379886;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;609;4.37;84;30;6517.05;764;771;821
405639;285023_43817;Amirhossein Hosseinzadeh;Amirhossein Hosseinzadeh;RI do Irã;IR Iran;IRN;FW;;;https://digitalhub.fifa.com/transform/94c4de69-a055-4127-b21e-2071a84a4526/HOSSEINZADEH-Amirhossein_405639;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;536;4.82;47;17;3200.06;860;850;919
475921;285023_43817;Amirmohammad Razaghinia;Amirmohammad Razaghinia;RI do Irã;IR Iran;IRN;MF;;;https://digitalhub.fifa.com/transform/6526cdf8-5f63-4c78-b14d-9af4cdb862af/RAZAGHINIA-Amirmohammad_475921;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;1029;0;0;0;0;1029;1021;1029
481181;285023_43817;Arya Yousefi;Arya Yousefi;RI do Irã;IR Iran;IRN;DF;;;https://digitalhub.fifa.com/transform/b648ca0d-4664-422c-af5f-da86c97e22b0/YOUSEFI-Arya_481181;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;856;2.27;84;31;5813.32;764;762;845
494429;285023_43817;Danial Iri;Danial Iri;RI do Irã;IR Iran;IRN;DF;;;https://digitalhub.fifa.com/transform/4a94990d-e4cd-4291-922c-b5bbb8a3254f/IRI-Danial_494429;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;1029;0;0;0;0;1029;1021;1029
519837;285023_43817;Dennis Dargahi;Dennis Dargahi;RI do Irã;IR Iran;IRN;FW;;;https://digitalhub.fifa.com/transform/11560f08-8fe3-4acb-b30f-cf1a0b2e83ad/DARGAHI-Dennis_519837;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;1029;0;0;0;0;1029;1021;1029
288961;285023_43817;Ehsan Hajisafi;Ehsan Hajisafi;RI do Irã;IR Iran;IRN;DF;;;https://digitalhub.fifa.com/transform/6567ec6b-b63d-4163-8729-6e9ad25e32f7/HAJISAFI-Ehsan_288961;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;603;4.41;134;48;11464.24;665;662;690
314255;285023_43817;Hossein Hosseini;Hossein Hosseini;RI do Irã;IR Iran;IRN;GK;;;https://digitalhub.fifa.com/transform/65922b90-e1f9-453b-aa7c-b436746fce3c/HOSSEINI-Hossein_314255;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;1029;0;0;0;0;1029;1021;1029
390534;285023_43817;Hossein Kanani;Hossein Kanani;RI do Irã;IR Iran;IRN;DF;;;https://digitalhub.fifa.com/transform/20ec6667-ff1b-4fb3-8128-ecf2eb1c6e18/KANANI-Hossein_390534;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;661;3.94;123;27;14749.2;676;796;629
403236;285023_43817;Mehdi Ghayedi;Mehdi Ghayedi;RI do Irã;IR Iran;IRN;fw;;;https://digitalhub.fifa.com/transform/df931c9f-862e-411a-bc23-35af4d0d1bd1/GHAYEDI-Mehdi_403236;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;898;1.86;50;24;4683.23;852;810;878
388475;285023_43817;Mehdi Taremi;Mehdi Taremi;RI do Irã;IR Iran;IRN;fw;;;https://digitalhub.fifa.com/transform/0d942331-39fb-421e-8a8d-d1f875958559/TAREMI-Mehdi_388475;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;239;6.23;345;156;30405.34;274;144;290
390535;285023_43817;Mehdi Torabi;Mehdi Torabi;RI do Irã;IR Iran;IRN;mf;;;https://digitalhub.fifa.com/transform/f41b26d6-f1d1-47c2-ac56-dbce12a4baef/TORABI-Mehdi_390535;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;849;2.34;65;18;3461.66;809;844;913
390537;285023_43817;Milad Mohammadi;Milad Mohammadi;RI do Irã;IR Iran;IRN;df;;;https://digitalhub.fifa.com/transform/ed36d5fa-f6ab-4e3c-8bdd-1c5cf555f225/MOHAMMADI-Milad_390537;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;113;6.7;299;142;26000.62;363;182;387
482670;285023_43817;Mohammad Ghorbani;Mohammad Ghorbani;RI do Irã;IR Iran;IRN;mf;;;https://digitalhub.fifa.com/transform/814c55cf-f0a4-4191-bb6d-81c14881ad72/GHORBANI-Mohammad_482670;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;841;2.39;191;53;12481.86;550;636;674
448497;285023_43817;Mohammad Mohebbi;Mohammad Mohebbi;RI do Irã;IR Iran;IRN;mf;;;https://digitalhub.fifa.com/transform/aef63530-cc2b-4b8e-b06b-6c0a9fb90ec0/MOHEBBI-Mohammad_448497;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;81;6.83;470;170;30775.81;105;106;276
448507;285023_43817;Payam Niazmand;Payam Niazmand;RI do Irã;IR Iran;IRN;gk;;;https://digitalhub.fifa.com/transform/5a4d3867-6d31-4e40-8718-312350b29fb4/NIAZMAND-Payam_448507;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;1029;0;0;0;0;1029;1021;1029
384797;285023_43817;Ramin Rezaeian;Ramin Rezaeian;RI do Irã;IR Iran;IRN;df;;;https://digitalhub.fifa.com/transform/0aad53c3-8ade-4161-8605-09eed82b2c23/REZAEIAN-Ramin_384797;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;91;6.79;458;170;34994.84;121;106;191
406595;285023_43817;Roozbeh Cheshmi;Roozbeh Cheshmi;RI do Irã;IR Iran;IRN;mf;;;https://digitalhub.fifa.com/transform/ecf8d94c-609d-4a5c-8375-8c8e92629a59/CHESHMI-Roozbeh_406595;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;1029;0;0;0;0;1029;1021;1029
371736;285023_43817;Saeid Ezatolahi;Saeid Ezatolahi;RI do Irã;IR Iran;IRN;mf;;;https://digitalhub.fifa.com/transform/a2e8983e-9596-49b3-8c5c-e398d66e27c5/EZATOLAHI-Saeid_371736;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;145;6.6;406;65;32836.4;187;555;226
448505;285023_43817;Saleh Hardani;Saleh Hardani;RI do Irã;IR Iran;IRN;df;;;https://digitalhub.fifa.com/transform/0357126d-f784-46a7-901d-33d54b66598b/HARDANI-Saleh_448505;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;677;3.78;105;37;10101.64;714;722;727
411644;285023_43817;Saman Ghoddos;Saman Ghoddos;RI do Irã;IR Iran;IRN;mf;;;https://digitalhub.fifa.com/transform/96d480ac-42c5-4dd6-a2f0-6220ea1a0f4b/GHODDOS-Saman_411644;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;67;6.9;338;99;26206.79;289;387;383
481180;285023_43817;Shahriyar Moghanloo;Shahriyar Moghanloo;RI do Irã;IR Iran;IRN;fw;;;https://digitalhub.fifa.com/transform/b0036654-fcd0-4f2c-b924-468f7f63828e/MOGHANLOO-Shahriyar_481180;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;43;7.1;168;47;12254.16;597;666;681
346743;285023_43817;Shoja Khalilzadeh;Shoja Khalilzadeh;RI do Irã;IR Iran;IRN;df;;;https://digitalhub.fifa.com/transform/509a4e4e-b242-4488-a334-84faac974457/KHALILZADEH-Shoja_346743;https://api.fifa.com/api/v3/picture/flags-sq-3/IRN;416;5.59;255;78;28814.55;434;489;329
433571;285023_43818;Ahmed Basil;Ahmed Basil;Iraque;Iraq;IRQ;GK;;;https://digitalhub.fifa.com/transform/a9d30885-9966-457c-9a44-07e5cf8eee93/AHMED-BASIL_433571;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;896;1.87;10;2;7048.26;998;997;807
484276;285023_43818;Ahmed Maknazi;Ahmed Maknazi;Iraque;Iraq;IRQ;DF;;;https://digitalhub.fifa.com/transform/b19b8bfa-2aea-4d19-84a9-94cdf65b3445/AHMED-MAKNAZI_484276;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;862;2.2;55;16;4276.36;839;855;889
523236;285023_43818;Ahmed Qasem;Ahmed Qasem;Iraque;Iraq;IRQ;FW;;;https://digitalhub.fifa.com/transform/66155853-6cb6-47af-84e6-f8c492fd1b6a/AHMED-QASIM_523236;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;222;6.29;215;78;15459.21;502;489;614
493983;285023_43818;Aimar Sher;Aimar Sher;Iraque;Iraq;IRQ;MF;;;https://digitalhub.fifa.com/transform/254f7d31-32e2-472f-8c9a-97c37d2a41c8/AIMAR-SHER_493983;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;816;2.56;41;6;3139.09;874;952;922
481183;285023_43818;Akam Hashim;Akam Hashim;Iraque;Iraq;IRQ;DF;;;https://digitalhub.fifa.com/transform/a0dea4f6-7d64-4613-bdd0-558480ddbc80/AKAM-HASHIM_481183_;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;422;5.56;270;79;28097.87;405;482;348
436628;285023_43818;Ali Alhamadi;Ali Alhamadi;Iraque;Iraq;IRQ;FW;;;https://digitalhub.fifa.com/transform/00b5271a-9033-43ab-9073-7b2ec9e4426e/ALI-ALHAMADI_436628;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;100;6.76;258;112;22671.28;427;317;456
464457;285023_43818;Ali Jasim;Ali Jasim;Iraque;Iraq;IRQ;FW;;;https://digitalhub.fifa.com/transform/75d61654-11c8-4646-8e47-7c4c977b29b6/ALI-JASIM_464457;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;595;4.46;252;92;15703.59;438;423;608
434029;285023_43818;Ali Yousif;Ali Yousif;Iraque;Iraq;IRQ;FW;;;https://digitalhub.fifa.com/transform/e9b9b7b4-162e-40c5-91a3-f573cd6a5d39/ALI-YOUSIF_434029;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;847;2.35;69;22;4539.67;801;822;882
433074;285023_43818;Amir Alammari;Amir Alammari;Iraque;Iraq;IRQ;MF;;;https://digitalhub.fifa.com/transform/d80ff1d4-6bce-462b-bc11-6b4049fe9741/AMIR-ALAMMARI_433074;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;143;6.6;383;104;30575.01;216;365;284
395186;285023_43818;Aymen Hussein;Aymen Hussein;Iraque;Iraq;IRQ;FW;;;https://digitalhub.fifa.com/transform/388e5207-980c-407a-828c-270fbd4fdff6/AYMEN-HUSSEIN_395186;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;656;3.97;126;54;12557.87;674;631;671
368744;285023_43818;Fahad Talib;Fahad Talib;Iraque;Iraq;IRQ;GK;;;https://digitalhub.fifa.com/transform/70d6d7cd-dcf4-4952-bee5-0f0b869aead7/FAHAD-TALIB_368744;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;1029;0;0;0;0;1029;1021;1029
436863;285023_43818;Frans Putros;Frans Putros;Iraque;Iraq;IRQ;DF;;;https://digitalhub.fifa.com/transform/e6406961-d495-4d2f-8851-539b32ab43a9/FRANS-PUTROS_436863;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;892;1.95;106;32;10283.22;711;755;722
479553;285023_43818;Hussein Ali;Hussein Ali;Iraque;Iraq;IRQ;DF;;;https://digitalhub.fifa.com/transform/9c065420-c134-4227-aef3-d6d07f0a9b8d/HUSSEIN-ALI_479553;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;635;4.18;179;71;18211.32;580;527;558
433585;285023_43818;Ibrahim Bayesh;Ibrahim Bayesh;Iraque;Iraq;IRQ;MF;;;https://digitalhub.fifa.com/transform/390fdc3f-232a-445d-a80e-1c9cc8a67df7/IBRAHIM-BAYESH_433585;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;199;6.37;331;112;27586.07;300;317;358
347085;285023_43818;Jalal Hassan;Jalal Hassan;Iraque;Iraq;IRQ;GK;;;https://digitalhub.fifa.com/transform/a7f7a32a-4968-462b-9c34-e8a0d0530b99/JALAL-HASSAN_347085;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;905;1.8;9;2;7078.62;1001;997;806
506069;285023_43818;Kevin Yakob;Kevin Yakob;Iraque;Iraq;IRQ;mf;;;https://digitalhub.fifa.com/transform/c9912381-f7e5-4059-a630-ccbee68ebb7f/KEVIN-YAKOB_506069;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;834;2.45;47;15;3609.05;860;867;911
484262;285023_43818;Marko Farji;Marko Farji;Iraque;Iraq;IRQ;fw;;;https://digitalhub.fifa.com/transform/97055547-246e-4bc9-8130-5903cd33077d/MARKO-FARJI_484262;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;578;4.55;96;30;6975.47;740;771;811
479072;285023_43818;Merchas Doski;Merchas Doski;Iraque;Iraq;IRQ;df;;;https://digitalhub.fifa.com/transform/c2ac4751-fd73-4685-8bb6-de4c07266fda/MERCHAS-DOSKI_479072;https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ;245;6.21;307;128;31441.23;354;242;253
